"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"1282" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.281 "T5" 119 "6" "Bd" "54D_Jliv10" 0.1232 0.00931903666933683 0.1578
"1283" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.219 "T5" 119 "5" "Bd" "54D_JlivBTP" 0.1298 0.00475628239512986 0.0892
"1284" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.159 "T5" 119 "6" "Bd" "54D_JlivBTP" 0.1298 0.00475628239512986 0.0292
"1285" "C11_5" "C11" "Jliv10_Bd" 5 0.184 "T5" 119 "5" "Bd" "Jliv10" 0.1384 0.00521109926556341 0.0456
"1286" "C12_5" "C12" "Jliv10_Bd" 5 0.177 "T5" 119 "6" "Bd" "Jliv10" 0.1384 0.00521109926556341 0.0386
"1287" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.252 "T5" 119 "7" "Bd" "54D_Jliv10" 0.1232 0.00931903666933683 0.1288
"1288" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.262 "T5" 119 "8" "Bd" "54D_Jliv10" 0.1232 0.00931903666933683 0.1388
"1289" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.208 "T5" 119 "7" "Bd" "54D_JlivBTP" 0.1298 0.00475628239512986 0.0782
"1290" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.155 "T5" 119 "8" "Bd" "54D_JlivBTP" 0.1298 0.00475628239512986 0.0252
"1291" "D11_5" "D11" "Jliv10_Bd" 5 0.188 "T5" 119 "7" "Bd" "Jliv10" 0.1384 0.00521109926556341 0.0496
"1292" "D12_5" "D12" "Jliv10_Bd" 5 0.191 "T5" 119 "8" "Bd" "Jliv10" 0.1384 0.00521109926556341 0.0526
"1293" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.182 "T5" 119 "9" "Bd" "54D_Jliv10" 0.1232 0.00931903666933683 0.0588
"1294" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.214 "T5" 119 "10" "Bd" "54D_Jliv10" 0.1232 0.00931903666933683 0.0908
"1295" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.161 "T5" 119 "9" "Bd" "54D_JlivBTP" 0.1298 0.00475628239512986 0.0312
"1296" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.148 "T5" 119 "10" "Bd" "54D_JlivBTP" 0.1298 0.00475628239512986 0.0182
"1297" "E11_5" "E11" "Jliv10_Bd" 5 0.218 "T5" 119 "9" "Bd" "Jliv10" 0.1384 0.00521109926556341 0.0796
"1298" "E12_5" "E12" "Jliv10_Bd" 5 0.197 "T5" 119 "10" "Bd" "Jliv10" 0.1384 0.00521109926556341 0.0586
"1299" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.212 "T5" 119 "1" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0808
"1300" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.191 "T5" 119 "3" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0598
"1301" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.191 "T5" 119 "4" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0598
"1302" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.181 "T5" 119 "5" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0498
"1303" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.178 "T5" 119 "6" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0468
"1304" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.163 "T5" 119 "7" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0318
"1305" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.164 "T5" 119 "8" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0328
"1306" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.173 "T5" 119 "9" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0418
"1307" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.189 "T5" 119 "10" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0578
"1308" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.216 "T5" 119 "2" "Bd" "Jliv10_JlivBTP" 0.1312 0.00541192099802731 0.0848
"1309" "G11_5" "G11" "Live_Bd" 5 0.232 "T5" 119 "4" "Bd" "Control" 0.1363 0.00294580681270476 0.0957
"1310" "G12_5" "G12" "Live_Bd" 5 0.189 "T5" 119 "6" "Bd" "Control" 0.1363 0.00294580681270476 0.0527
"1311" "H1_5" "H1" "JlivBTP_Bd" 5 0.251 "T5" 119 "1" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.1131
"1312" "H2_5" "H2" "JlivBTP_Bd" 5 0.269 "T5" 119 "3" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.1311
"1313" "H3_5" "H3" "JlivBTP_Bd" 5 0.271 "T5" 119 "4" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.1331
"1314" "H4_5" "H4" "JlivBTP_Bd" 5 0.245 "T5" 119 "5" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.1071
"1315" "H5_5" "H5" "JlivBTP_Bd" 5 0.267 "T5" 119 "6" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.1291
"1316" "H6_5" "H6" "JlivBTP_Bd" 5 0.205 "T5" 119 "7" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.0671
"1317" "H7_5" "H7" "JlivBTP_Bd" 5 0.204 "T5" 119 "8" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.0661
"1318" "H8_5" "H8" "JlivBTP_Bd" 5 0.223 "T5" 119 "9" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.0851
"1319" "H9_5" "H9" "JlivBTP_Bd" 5 0.424 "T5" 119 "10" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.2861
"1320" "H10_5" "H10" "JlivBTP_Bd" 5 0.301 "T5" 119 "2" "Bd" "JlivBTP" 0.1379 0.00264365067451978 0.1631
